frame_idx,timestamp,fsr_force_g,contact_point_count,qpos_index_joint0,qpos_index_joint1,qpos_index_joint2,qpos_index_joint3,qvel_index_joint0,qvel_index_joint1,qvel_index_joint2,qvel_index_joint3,qacc_index_joint0,qacc_index_joint1,qacc_index_joint2,qacc_index_joint3,tau_motion_no_contact_index_joint0,tau_motion_no_contact_index_joint1,tau_motion_no_contact_index_joint2,tau_motion_no_contact_index_joint3,tau_contact_fsr_index_joint0,tau_contact_fsr_index_joint1,tau_contact_fsr_index_joint2,tau_contact_fsr_index_joint3,tau_required_with_fsr_index_joint0,tau_required_with_fsr_index_joint1,tau_required_with_fsr_index_joint2,tau_required_with_fsr_index_joint3
44,597759.332085,47.0,120,0.0,0.03532164181142282,1.0801874966696536,0.3905473075949889,0.0,-0.13772594085265538,0.005759741328152046,0.08747400474925726,0.0,2.247467257700892,-0.04167987233843316,0.8620008636252292,9.211096466281662e-08,-0.09189840793357368,0.0036360140081438475,0.07834826115165401,3.4456468508573134e-20,-0.02969198578298792,-0.008961757643030343,-0.00622422918417537,9.211096466278217e-08,-0.062206422150585756,0.012597771651174192,0.08457249033582938
45,597759.36445,46.0,120,0.0,0.032177534638175215,1.0803467155516653,0.3937395113820824,0.0,-0.039185390765300254,0.0044185108204608525,0.11968602713568721,0.0,3.54057643018053,-0.03477273512091329,1.2832440391160576,1.435492070483874e-07,-0.00010200588072774124,0.0026413099380283955,0.10833462878299224,3.3723352157326585e-20,-0.029097377150231637,-0.008810953496946782,-0.006089586741696884,1.435492070483537e-07,0.028995371269503897,0.011452263434975178,0.11442421552468912
46,597759.396986,54.0,120,0.0,0.03279834541713256,1.0804740906572747,0.39832227016409183,0.0,0.09223106018103905,0.0035052425383774732,0.1708565722968549,0.0,3.8827864073785006,-0.02449781315374229,1.5679271627508728,1.604962027514854e-07,0.10846629006949839,0.0020203834697527885,0.1521208912256094,3.958828296729691e-20,-0.03407918478770454,-0.010264034665658343,-0.007081767199190485,1.604962027514458e-07,0.14254547485720293,0.012284418135411132,0.1592026584247999
47,597759.429963,50.0,120,0.0,0.03828482391862121,1.080575990741762,0.4049594814373648,0.0,0.21504878423694707,0.002816757137729553,0.22240136904254637,0.0,2.9609933526372236,-0.018834931834094876,1.2938374137623523,1.276370865068434e-07,0.19748796230128682,0.0015292055988557667,0.19061683919215328,3.665581756231131e-20,-0.031331385378049935,-0.009275348156875628,-0.006414478745912757,1.2763708650680675e-07,0.22881934767933676,0.010804553755731396,0.19703131793806603
48,597759.461906,50.0,120,0.0,0.04666022886775372,1.0806575108093521,0.41271754819501205,0.0,0.2860126109907073,0.0022783204559644332,0.2554005066169891,0.0,1.8941213766085347,-0.014734838245259833,0.9617775611944697,8.789230856814183e-08,0.24357712422487965,0.0011464613289200996,0.21369744300179344,3.665581756231206e-20,-0.031017116590661593,-0.008954769278036737,-0.006223720668986398,8.789230856810517e-08,0.27459424081554124,0.010101230606956836,0.21992116367077985
49,597759.494535,46.0,120,0.0,0.056786254087626435,1.080722726863424,0.42146857633867874,0.0,0.3369018967620293,0.0018682408840646758,0.2844064155987782,0.0,0.9421761337726977,-0.016737046710984912,0.5391388676202888,5.010483598474688e-08,0.2747625635823695,0.0008098343579492273,0.23267894006138942,3.3723352157326874e-20,-0.028189779751856017,-0.00788730285773518,-0.005518904586317002,5.010483598471316e-08,0.3029523433342255,0.008697137215684408,0.23819784464770644
50,597759.526386,46.0,120,0.0,0.06834282282156905,1.0807781755779584,0.43103115403397096,0.0,0.34771343761967355,0.0012055254628116074,0.2907020145752055,0.0,-0.5813794331002402,-0.019766088307692116,-0.29916018828688706,-1.7763936804335723e-08,0.26815624334888155,0.0002571146030024157,0.22933439291067695,3.263697854547454e-20,-0.02791986631664127,-0.007614092764937874,-0.005410258365996892,-1.776393680436836e-08,0.29607610966552284,0.00787120736794029,0.23474465127667385
51,597759.559121,49.0,120,0.0,0.07921657326351134,1.080799627292506,0.44022678012643823,0.0,0.29770232177738354,0.0005934937047662459,0.2641942921591802,0.0,-1.8551468833762303,-0.017750123152732566,-1.0200667758867996,-7.940674127075743e-08,0.21539622573360193,-0.00020354247978585994,0.20092167907553354,3.476547714626639e-20,-0.029338547727709493,-0.007707818197151403,-0.005525018919020436,-7.94067412707922e-08,0.24473477346131142,0.007504275717365543,0.20644669799455398
52,597759.59134,42.0,120,0.0,0.08771507491692326,1.080816788664144,0.44820874591664134,0.0,0.22754943060248678,5.1614941920519186e-05,0.2246599160099274,0.0,-2.4223581836830737,-0.015143222322513573,-1.4857463759740939,-1.1105533355221499e-07,0.1536040666453082,-0.0005994050976560982,0.16464106756382957,2.979898041108502e-20,-0.02486670362250235,-0.006327158092910939,-0.004566724512092812,-1.110553335522448e-07,0.17847077026781055,0.00572775299525484,0.16920779207592238
53,597759.623592,42.0,120,0.0,0.09388452063023585,1.080802923195109,0.4547093054453186,0.0,0.14151429031164153,-0.0003826943496285651,0.1683896550206132,0.0,-2.5807668853775807,-0.00511890535883956,-1.8593975286179976,-1.2425200295590453e-07,0.08320088337949288,-0.0008355185604911816,0.11589204999089775,2.979898041108483e-20,-0.024654600990933404,-0.006116678177739516,-0.0044362268175911785,-1.2425200295593433e-07,0.10785548437042629,0.005281159617248335,0.12032827680848893
54,597759.656794,41.0,120,0.0,0.09688178690290083,1.0807918308198814,0.45916657970743596,0.0,0.058795310252956035,-0.000267344603360975,0.10273378723742654,0.0,-2.2392558323885536,0.0038095973602915523,-1.6339906363720258,-1.0927121059626027e-07,0.02045844464768616,-0.0006431487292699017,0.06562525920989778,2.9089480877487896e-20,-0.02395342162019287,-0.005857896112114458,-0.004255354946021041,-1.0927121059628936e-07,0.04441186626787903,0.005214747382844556,0.06988061415591883
55,597759.720571,42.0,120,0.0,0.0967752295594663,1.0807829569196992,0.46185799659408905,0.0,-0.053129849299112575,1.671126713276294e-05,0.040601349699528555,0.0,-1.7589212635767697,0.0029233426121683982,-0.7038294998572391,-8.052998041044535e-08,-0.06426165707706324,-0.0004174701158018497,0.025223964906688053,2.9798980411085365e-20,-0.02451245955269266,-0.005975539827854819,-0.0043324112737192465,-8.052998041047516e-08,-0.03974919752437059,0.005558069712052969,0.0295563761804073
56,597759.752935,42.0,120,0.0,0.09421060763686899,1.0807860573463672,0.46314575649196127,0.0,-0.11012087210942334,8.618566303297825e-05,0.022263213957616657,0.0,-1.7330981689144793,0.00731345241257366,-0.7692966121790457,-7.907220759822162e-08,-0.10960025805811341,-0.0003220237691416764,0.009898382260787143,2.979898041108543e-20,-0.02455988281583071,-0.006022065404833093,-0.0043456335991357686,-7.907220759825142e-08,-0.0850403752422827,0.005700041635691417,0.014244015859922911
