timestamp_ms,monotonic_ts,pressure
1779437194612,98543.535313,51
1779437194633,98543.555613,54
1779437194653,98543.575907,61
1779437194673,98543.596203,59
1779437194694,98543.616500,56
1779437194714,98543.636795,54
1779437194729,98543.652026,54
1779437194749,98543.672312,53
1779437194770,98543.692606,57
1779437194790,98543.712904,53
1779437194810,98543.733199,55
1779437194831,98543.753504,57
1779437194851,98543.773796,54
1779437194871,98543.794081,58
1779437194891,98543.814376,62
1779437194912,98543.834665,61
1779437194932,98543.854954,62
1779437194952,98543.875242,60
1779437194973,98543.895534,62
1779437194993,98543.915834,64
1779437195008,98543.931040,62
1779437195029,98543.951584,66
1779437195049,98543.971883,66
1779437195070,98543.992844,64
1779437195091,98544.014104,66
1779437195111,98544.034402,66
1779437195132,98544.054684,65
1779437195152,98544.075237,65
1779437195173,98544.095796,65
1779437195188,98544.111025,66
1779437195208,98544.131466,66
1779437195229,98544.152117,67
1779437195249,98544.172416,67
1779437195270,98544.193038,68
1779437195290,98544.213336,68
1779437195311,98544.233630,67
1779437195331,98544.254008,69
1779437195351,98544.274295,70
1779437195367,98544.290339,70
1779437195388,98544.310635,71
1779437195408,98544.330940,69
1779437195429,98544.351864,66
1779437195449,98544.372166,66
1779437195470,98544.393438,68
1779437195491,98544.413785,70
1779437195511,98544.434082,70
1779437195531,98544.454384,69
1779437195552,98544.474777,69
1779437195567,98544.490008,70
1779437195587,98544.510310,69
1779437195608,98544.530602,69
1779437195628,98544.551090,71
1779437195648,98544.571428,69
1779437195669,98544.592140,69
1779437195690,98544.612748,71
1779437195711,98544.633857,71
1779437195726,98544.649044,73
1779437195746,98544.669346,71
1779437195767,98544.689666,71
1779437195787,98544.710039,70
1779437195808,98544.730778,70
1779437195828,98544.751293,72
1779437195849,98544.771595,73
1779437195869,98544.792209,72
1779437195890,98544.812884,71
1779437195906,98544.829300,72
1779437195927,98544.849613,73
1779437195947,98544.869917,71
1779437195967,98544.890465,73
1779437195989,98544.911578,73
1779437196009,98544.932196,74
1779437196030,98544.952569,74
1779437196050,98544.972916,73
1779437196070,98544.993222,73
1779437196085,98545.008452,73
1779437196106,98545.028765,75
1779437196126,98545.049015,74
1779437196148,98545.070873,74
1779437196168,98545.091181,75
1779437196189,98545.111556,75
1779437196209,98545.131777,75
1779437196230,98545.152759,76
1779437196245,98545.168389,75
1779437196266,98545.188822,75
1779437196286,98545.209122,74
1779437196306,98545.229418,75
1779437196327,98545.249894,75
1779437196347,98545.270255,75
1779437196368,98545.290680,76
1779437196388,98545.311045,76
1779437196408,98545.331395,76
1779437196429,98545.351773,76
1779437196444,98545.367025,76
1779437196465,98545.387706,76
1779437196485,98545.408037,75
1779437196505,98545.428347,75
1779437196526,98545.448643,79
1779437196546,98545.468921,75
1779437196566,98545.489160,75
1779437196586,98545.509444,74
1779437196607,98545.529800,75
1779437196624,98545.546544,76
1779437196644,98545.567117,75
1779437196664,98545.587424,76
1779437196685,98545.607681,76
1779437196705,98545.627932,75
1779437196725,98545.648170,75
1779437196745,98545.668458,74
1779437196766,98545.688960,74
1779437196787,98545.709963,75
1779437196807,98545.730241,73
1779437196828,98545.750531,72
1779437196848,98545.770829,73
1779437196863,98545.786037,72
1779437196883,98545.806342,73
1779437196904,98545.826645,74
1779437196925,98545.848004,72
1779437196945,98545.868304,73
1779437196966,98545.888606,71
1779437196986,98545.909061,72
1779437197007,98545.930130,73
1779437197022,98545.945344,72
1779437197044,98545.966724,72
1779437197064,98545.987312,74
1779437197086,98546.008905,74
1779437197106,98546.029246,75
1779437197127,98546.049907,76
1779437197143,98546.066170,76
1779437197164,98546.086502,76
1779437197184,98546.106819,77
1779437197204,98546.127174,76
1779437197225,98546.147545,77
1779437197245,98546.167898,76
1779437197265,98546.188268,77
1779437197286,98546.208623,77
1779437197306,98546.228966,76
1779437197326,98546.249317,76
1779437197342,98546.264581,76
1779437197362,98546.284937,79
1779437197382,98546.305299,73
1779437197403,98546.325661,77
1779437197423,98546.346040,71
1779437197443,98546.366397,71
1779437197464,98546.386776,69
1779437197484,98546.407144,75
1779437197504,98546.427472,71
1779437197525,98546.447823,70
1779437197546,98546.468901,69
1779437197561,98546.484092,69
1779437197581,98546.504382,68
1779437197602,98546.524668,67
1779437197622,98546.544964,67
1779437197642,98546.565260,67
1779437197663,98546.585604,65
1779437197683,98546.605902,69
1779437197703,98546.626197,64
1779437197725,98546.647903,64
1779437197741,98546.663804,62
1779437197761,98546.684100,64
1779437197781,98546.704390,59
1779437197802,98546.724684,63
1779437197822,98546.744980,56
1779437197842,98546.765279,55
1779437197863,98546.785571,59
1779437197883,98546.805969,51
1779437197903,98546.826267,54
1779437197924,98546.846562,51
1779437197944,98546.867143,50
1779437197960,98546.883188,52
1779437197981,98546.904301,52
1779437198002,98546.924775,51
1779437198023,98546.945846,56
1779437198043,98546.966165,50
1779437198063,98546.986457,52
1779437198084,98547.006740,49
1779437198104,98547.027027,49
1779437198124,98547.047305,51
1779437198140,98547.062524,50
1779437198160,98547.082830,48
1779437198180,98547.103446,46
1779437198201,98547.123739,46
1779437198222,98547.145230,47
1779437198243,98547.165883,47
1779437198263,98547.186288,46
1779437198284,98547.206584,46
1779437198304,98547.226913,46
1779437198319,98547.242142,43
1779437198339,98547.262442,40
1779437198360,98547.283355,37
1779437198381,98547.304488,40
1779437198402,98547.324792,37
1779437198422,98547.345158,37
1779437198443,98547.365505,40
1779437198463,98547.385803,40
1779437198483,98547.406091,40
1779437198503,98547.426383,38
1779437198519,98547.441607,36
1779437198540,98547.462504,36
1779437198560,98547.482798,34
1779437198578,98547.501264,34
1779437198599,98547.521558,33
1779437198619,98547.541849,34
1779437198639,98547.562317,32
1779437198660,98547.583089,33
1779437198681,98547.603785,33
1779437198701,98547.624082,33
1779437198721,98547.644377,31
1779437198742,98547.664673,31
1779437198762,98547.684970,29
1779437198778,98547.700553,28
1779437198799,98547.721977,27
1779437198819,98547.742273,26
1779437198841,98547.763653,26
1779437198861,98547.783941,27
1779437198881,98547.804229,26
1779437198902,98547.824521,31
1779437198922,98547.844808,26
1779437198937,98547.860072,28
1779437198957,98547.880374,27
1779437198978,98547.900673,27
1779437198998,98547.920984,27
1779437199018,98547.941275,27
1779437199039,98547.961574,27
1779437199060,98547.983068,23
1779437199080,98548.003393,22
1779437199101,98548.023684,24
1779437199121,98548.043975,21
1779437199141,98548.064301,20
1779437199157,98548.079531,19
1779437199177,98548.099815,20
1779437199198,98548.120597,21
1779437199218,98548.141215,23
1779437199239,98548.162191,21
1779437199260,98548.183146,17
1779437199281,98548.203612,17
1779437199301,98548.223902,19
1779437199316,98548.239172,18
1779437199337,98548.259536,21
1779437199357,98548.279837,17
1779437199377,98548.300352,16
1779437199398,98548.321294,17
1779437199419,98548.341600,18
1779437199439,98548.361913,18
1779437199459,98548.382187,19
1779437199479,98548.402472,18
1779437199500,98548.422766,19
1779437199516,98548.438507,20
1779437199536,98548.458786,20
1779437199556,98548.479052,20
1779437199578,98548.501190,20
1779437199598,98548.521464,19
1779437199619,98548.541761,20
1779437199639,98548.562055,21
1779437199659,98548.582339,20
1779437199675,98548.598121,19
1779437199696,98548.618725,20
1779437199716,98548.638992,20
1779437199736,98548.659256,19
1779437199757,98548.679517,20
1779437199778,98548.700515,21
1779437199799,98548.721937,21
1779437199819,98548.742234,20
1779437199834,98548.757428,21
1779437199855,98548.777704,21
1779437199875,98548.798027,21
1779437199895,98548.818352,20
1779437199916,98548.838708,20
1779437199937,98548.860052,21
1779437199957,98548.880338,20
1779437199978,98548.900612,20
1779437199998,98548.920904,21
1779437200018,98548.941206,21
1779437200038,98548.961480,22
1779437200054,98548.976664,21
1779437200074,98548.996928,21
1779437200095,98549.017761,22
1779437200115,98549.038052,21
1779437200136,98549.058850,21
1779437200156,98549.079086,21
1779437200176,98549.099388,22
1779437200197,98549.119706,22
1779437200217,98549.139994,21
1779437200237,98549.160251,21
1779437200258,98549.180691,21
1779437200274,98549.196812,20
1779437200294,98549.217092,21
1779437200314,98549.237401,21
1779437200335,98549.257691,21
1779437200355,98549.278469,21
1779437200376,98549.298785,21
1779437200396,98549.319039,21
1779437200416,98549.339308,22
1779437200437,98549.359578,20
1779437200457,98549.379851,20
1779437200477,98549.400139,20
1779437200492,98549.415384,21
1779437200513,98549.435650,21
1779437200533,98549.455942,21
1779437200555,98549.477629,21
1779437200575,98549.497913,21
1779437200595,98549.518334,20
1779437200616,98549.538630,21
1779437200636,98549.558908,20
1779437200656,98549.579192,20
1779437200676,98549.599471,20
1779437200697,98549.619767,19
1779437200712,98549.635000,20
1779437200732,98549.655360,21
1779437200754,98549.676827,21
1779437200774,98549.697086,22
1779437200794,98549.717353,21
1779437200815,98549.737634,23
1779437200835,98549.757943,24
1779437200855,98549.778244,23
1779437200876,98549.798540,24
1779437200896,98549.818810,24
1779437200911,98549.834052,23
1779437200931,98549.854334,24
1779437200952,98549.874635,23
1779437200972,98549.895005,24
1779437200992,98549.915306,25
1779437201013,98549.935623,24
1779437201034,98549.956725,23
1779437201054,98549.977072,23
1779437201070,98549.993402,24
1779437201091,98550.013655,24
1779437201111,98550.033913,23
1779437201131,98550.054200,24
1779437201151,98550.074481,24
1779437201172,98550.094756,24
1779437201192,98550.115452,24
1779437201213,98550.135756,23
1779437201233,98550.156082,24
1779437201253,98550.176348,24
1779437201274,98550.196639,24
1779437201294,98550.216934,25
1779437201314,98550.237234,25
1779437201335,98550.257528,25
1779437201355,98550.277811,25
1779437201370,98550.293039,25
1779437201390,98550.313334,25
1779437201411,98550.333617,26
1779437201431,98550.353908,27
1779437201451,98550.374184,28
1779437201471,98550.394483,29
1779437201492,98550.414795,30
1779437201512,98550.435074,31
1779437201532,98550.455405,33
1779437201553,98550.475683,34
1779437201573,98550.495967,36
1779437201593,98550.516223,36
1779437201613,98550.536486,37
1779437201634,98550.556728,40
1779437201649,98550.571906,42
1779437201669,98550.592135,43
1779437201689,98550.612366,44
1779437201711,98550.633570,44
1779437201732,98550.654565,44
1779437201752,98550.674871,45
1779437201773,98550.696255,44
1779437201790,98550.712607,45
1779437201810,98550.732881,52
1779437201830,98550.753191,48
1779437201849,98550.771551,53
1779437201869,98550.791848,51
1779437201889,98550.812081,52
1779437201909,98550.832315,52
1779437201930,98550.852567,52
1779437201950,98550.872934,59
1779437201970,98550.893280,55
1779437201991,98550.913621,54
1779437202012,98550.935241,57
1779437202033,98550.955512,52
1779437202053,98550.975801,56
1779437202068,98550.991046,51
1779437202089,98551.011502,52
1779437202109,98551.031768,56
1779437202129,98551.052053,57
1779437202149,98551.072353,53
1779437202170,98551.093293,54
1779437202191,98551.113539,55
1779437202211,98551.133832,54
1779437202231,98551.154152,55
1779437202252,98551.174776,62
1779437202267,98551.189990,58
1779437202287,98551.210244,64
1779437202309,98551.231715,64
1779437202329,98551.252032,59
1779437202349,98551.272390,64
1779437202370,98551.292710,61
1779437202390,98551.312964,61
1779437202411,98551.334034,62
1779437202432,98551.355257,63
1779437202447,98551.370462,63
1779437202468,98551.390734,67
1779437202488,98551.411014,69
1779437202508,98551.431280,64
1779437202529,98551.451551,67
1779437202549,98551.471822,63
1779437202569,98551.492098,70
1779437202589,98551.512360,71
1779437202610,98551.532627,70
1779437202630,98551.552901,65
1779437202650,98551.573165,69
1779437202670,98551.593433,70
1779437202691,98551.613738,69
1779437202706,98551.628971,69
1779437202726,98551.649250,78
1779437202747,98551.669529,71
1779437202767,98551.690327,71
1779437202790,98551.712728,68
1779437202810,98551.733012,67
1779437202830,98551.753292,71
1779437202845,98551.768486,75
1779437202866,98551.788776,83
1779437202886,98551.809345,70
1779437202907,98551.829571,71
1779437202928,98551.850698,71
1779437202948,98551.870922,70
1779437202968,98551.891188,71
1779437202988,98551.911452,71
1779437203009,98551.931694,72
1779437203029,98551.951930,74
1779437203049,98551.972132,74
1779437203069,98551.992384,75
1779437203090,98552.012662,78
1779437203110,98552.032925,79
1779437203125,98552.048086,82
1779437203146,98552.068618,79
1779437203166,98552.088849,81
1779437203186,98552.109092,83
1779437203206,98552.129374,77
1779437203227,98552.149705,75
1779437203247,98552.170034,75
1779437203267,98552.190291,79
1779437203288,98552.210603,75
1779437203308,98552.230876,74
1779437203328,98552.251162,82
1779437203348,98552.271460,75
1779437203369,98552.291748,77
1779437203384,98552.306960,80
1779437203405,98552.327604,85
1779437203425,98552.347890,83
1779437203445,98552.368163,87
1779437203465,98552.388397,85
1779437203486,98552.408672,88
1779437203506,98552.428960,87
1779437203527,98552.449502,84
1779437203548,98552.470780,85
1779437203568,98552.491038,86
1779437203588,98552.511309,83
1779437203604,98552.526520,86
1779437203624,98552.546795,83
1779437203644,98552.567079,82
1779437203664,98552.587368,87
1779437203685,98552.607661,86
1779437203705,98552.627961,86
1779437203725,98552.648221,87
1779437203745,98552.668491,85
1779437203766,98552.688836,85
1779437203786,98552.709109,87
1779437203806,98552.729453,85
1779437203823,98552.745780,83
1779437203843,98552.766034,83
1779437203864,98552.787408,83
1779437203885,98552.807715,85
1779437203905,98552.828022,83
1779437203926,98552.848819,83
1779437203947,98552.870104,82
1779437203963,98552.885834,82
1779437203983,98552.906118,82
1779437204003,98552.926406,82
1779437204024,98552.947404,83
1779437204045,98552.967658,83
1779437204065,98552.987909,82
1779437204085,98553.008160,82
1779437204105,98553.028396,82
1779437204126,98553.048685,81
1779437204146,98553.068939,81
1779437204166,98553.089226,81
1779437204187,98553.109517,81
1779437204207,98553.129781,81
1779437204222,98553.144981,81
1779437204242,98553.165217,81
1779437204263,98553.185529,81
1779437204283,98553.205839,81
1779437204303,98553.226110,81
1779437204323,98553.246378,81
1779437204345,98553.267603,82
1779437204365,98553.287879,81
1779437204386,98553.308939,81
1779437204402,98553.324510,82
1779437204422,98553.344787,83
1779437204443,98553.365702,83
1779437204463,98553.386445,83
1779437204484,98553.407155,83
1779437204504,98553.427410,82
1779437204525,98553.447703,82
1779437204541,98553.464038,82
1779437204561,98553.484333,82
1779437204582,98553.504653,82
1779437204602,98553.525059,82
1779437204623,98553.545860,82
1779437204644,98553.566514,82
1779437204664,98553.587188,82
1779437204684,98553.607468,82
1779437204700,98553.623249,83
1779437204721,98553.643520,82
1779437204741,98553.664169,83
1779437204762,98553.684697,83
1779437204782,98553.704989,83
1779437204802,98553.725223,83
1779437204823,98553.745500,83
1779437204843,98553.765779,83
1779437204863,98553.786046,84
1779437204883,98553.806318,83
1779437204904,98553.826599,83
1779437204924,98553.846871,83
1779437204944,98553.867153,83
1779437204959,98553.882381,82
1779437204980,98553.902670,82
1779437205000,98553.922955,80
1779437205020,98553.943211,79
1779437205042,98553.964806,78
1779437205062,98553.985356,78
1779437205084,98554.006895,77
1779437205099,98554.022100,76
1779437205120,98554.043066,74
1779437205140,98554.063343,77
1779437205161,98554.083613,71
1779437205182,98554.104698,70
1779437205202,98554.125422,72
1779437205223,98554.145719,71
1779437205243,98554.166045,71
1779437205263,98554.186317,72
1779437205279,98554.201545,71
1779437205299,98554.221847,70
1779437205320,98554.242841,72
1779437205340,98554.263109,71
1779437205361,98554.283601,72
1779437205382,98554.305090,71
1779437205402,98554.325363,71
1779437205418,98554.341197,71
1779437205439,98554.362040,71
1779437205460,98554.382796,70
1779437205480,98554.403437,71
1779437205501,98554.423702,71
1779437205521,98554.443974,71
1779437205542,98554.465279,71
1779437205563,98554.485542,69
1779437205578,98554.501449,70
1779437205599,98554.522324,70
1779437205620,98554.543040,69
1779437205640,98554.563487,71
1779437205661,98554.584144,70
1779437205682,98554.604941,69
1779437205702,98554.625283,70
1779437205718,98554.640512,69
1779437205738,98554.660815,70
1779437205758,98554.681093,70
1779437205778,98554.701376,69
1779437205799,98554.721641,70
1779437205819,98554.741909,70
1779437205839,98554.762166,69
1779437205859,98554.782438,70
1779437205880,98554.802712,70
1779437205900,98554.822990,70
1779437205920,98554.843223,70
1779437205940,98554.863490,69
1779437205961,98554.883763,71
1779437205981,98554.904038,71
1779437206001,98554.924307,70
1779437206017,98554.939913,71
1779437206037,98554.960413,70
1779437206058,98554.980689,69
1779437206078,98555.000993,70
1779437206098,98555.021230,68
1779437206119,98555.041526,65
1779437206139,98555.061789,70
1779437206159,98555.082289,64
1779437206181,98555.103944,63
1779437206197,98555.119551,62
1779437206217,98555.139881,67
1779437206238,98555.161370,60
1779437206259,98555.182066,58
1779437206280,98555.202863,58
1779437206300,98555.223411,61
1779437206316,98555.238751,56
1779437206336,98555.259071,55
1779437206356,98555.279376,52
1779437206377,98555.299649,55
1779437206397,98555.319944,54
1779437206418,98555.340574,54
1779437206438,98555.360866,55
1779437206458,98555.381121,53
1779437206478,98555.401422,54
1779437206499,98555.421757,55
1779437206519,98555.442042,53
1779437206540,98555.463141,55
1779437206556,98555.478651,53
1779437206576,98555.498877,55
1779437206596,98555.519170,55
1779437206617,98555.539521,54
1779437206637,98555.559790,52
1779437206657,98555.580042,50
1779437206677,98555.600324,45
1779437206698,98555.620578,46
1779437206718,98555.640832,45
1779437206738,98555.661020,44
1779437206758,98555.681238,44
1779437206778,98555.701476,43
1779437206799,98555.721692,42
1779437206819,98555.741934,42
1779437206834,98555.757077,43
1779437206854,98555.777350,44
1779437206875,98555.797605,43
1779437206895,98555.818207,41
1779437206915,98555.838491,42
1779437206936,98555.858768,41
1779437206956,98555.879044,39
1779437206976,98555.899319,38
1779437206997,98555.919570,39
1779437207017,98555.939841,37
1779437207034,98555.956506,36
1779437207054,98555.976763,33
1779437207074,98555.997028,33
1779437207094,98556.017309,31
1779437207115,98556.037595,31
1779437207135,98556.057885,29
1779437207155,98556.078183,30
1779437207176,98556.098692,29
1779437207196,98556.119027,28
1779437207216,98556.139326,27
1779437207237,98556.159650,28
1779437207257,98556.179946,27
1779437207277,98556.200238,26
1779437207292,98556.215470,26
1779437207313,98556.235747,27
1779437207333,98556.256386,28
1779437207355,98556.277814,29
1779437207375,98556.298099,29
1779437207397,98556.319581,28
1779437207417,98556.339866,27
1779437207433,98556.356343,26
1779437207454,98556.377257,26
1779437207475,98556.397827,26
1779437207495,98556.418137,25
1779437207515,98556.438415,24
1779437207536,98556.458704,23
1779437207557,98556.479709,23
1779437207577,98556.499983,23
1779437207592,98556.515212,23
1779437207612,98556.535432,23
1779437207633,98556.556005,23
1779437207654,98556.576514,23
1779437207674,98556.596782,22
1779437207694,98556.617049,23
1779437207714,98556.637324,22
1779437207735,98556.657580,22
1779437207755,98556.677940,21
1779437207775,98556.698266,25
1779437207796,98556.718777,21
1779437207811,98556.734204,25
1779437207832,98556.754500,17
1779437207852,98556.774822,15
1779437207872,98556.795115,17
1779437207892,98556.815390,18
1779437207913,98556.835695,20
1779437207933,98556.856019,20
1779437207953,98556.876374,17
1779437207974,98556.896711,17
1779437207994,98556.917012,17
1779437208014,98556.937384,17
1779437208035,98556.958287,18
1779437208051,98556.973524,19
1779437208071,98556.994350,19
1779437208092,98557.014630,20
1779437208112,98557.034921,20
1779437208132,98557.055354,20
1779437208153,98557.075885,21
1779437208173,98557.096361,21
1779437208194,98557.117428,20
1779437208215,98557.137748,19
1779437208231,98557.153605,20
1779437208251,98557.173899,21
1779437208271,98557.194452,22
1779437208292,98557.214767,21
1779437208312,98557.235040,21
1779437208332,98557.255417,21
1779437208353,98557.275745,21
1779437208373,98557.296022,22
1779437208393,98557.316278,21
1779437208414,98557.336542,21
1779437208434,98557.356815,22
1779437208454,98557.377132,22
1779437208469,98557.392371,22
1779437208490,98557.412675,23
1779437208510,98557.432975,22
1779437208530,98557.453283,23
1779437208551,98557.474458,22
1779437208572,98557.494945,23
1779437208592,98557.515225,23
1779437208612,98557.535445,23
1779437208633,98557.556115,23
1779437208653,98557.576392,24
1779437208669,98557.591595,23
1779437208689,98557.611903,24
1779437208709,98557.632191,23
1779437208729,98557.652496,24
1779437208750,98557.672786,24
1779437208771,98557.694074,23
1779437208792,98557.714581,24
1779437208812,98557.734865,25
1779437208832,98557.755096,25
1779437208852,98557.775387,25
1779437208873,98557.795651,25
1779437208893,98557.815913,25
1779437208908,98557.831447,26
1779437208930,98557.852535,25
1779437208950,98557.872810,25
1779437208971,98557.893852,25
1779437208991,98557.914166,26
1779437209012,98557.934714,25
1779437209032,98557.954978,25
1779437209052,98557.975219,24
1779437209067,98557.990430,24
1779437209088,98558.010719,24
1779437209108,98558.030996,26
1779437209128,98558.051267,25
1779437209149,98558.071595,26
1779437209169,98558.091923,26
1779437209189,98558.112283,26
1779437209210,98558.132622,27
1779437209230,98558.153165,27
1779437209250,98558.173438,26
1779437209271,98558.194006,26
1779437209291,98558.214255,24
1779437209312,98558.234523,25
1779437209327,98558.249731,25
1779437209348,98558.270822,24
1779437209368,98558.291102,25
1779437209388,98558.311375,23
1779437209409,98558.331673,23
1779437209429,98558.351964,23
1779437209449,98558.372224,23
1779437209470,98558.392583,22
1779437209490,98558.412886,25
1779437209510,98558.433157,23
1779437209530,98558.453455,24
1779437209551,98558.473753,26
1779437209571,98558.494052,29
1779437209586,98558.509288,31
1779437209607,98558.529569,30
1779437209627,98558.549853,31
1779437209647,98558.570110,31
1779437209668,98558.591302,31
1779437209689,98558.612182,30
1779437209709,98558.632479,35
1779437209730,98558.652788,38
1779437209750,98558.673135,37
1779437209766,98558.688813,35
1779437209786,98558.709133,37
1779437209806,98558.729411,37
1779437209827,98558.750337,37
1779437209848,98558.770603,35
1779437209868,98558.790873,34
1779437209889,98558.812395,31
1779437209910,98558.833045,29
1779437209925,98558.848490,28
1779437209946,98558.868788,28
1779437209966,98558.889105,28
1779437209987,98558.909775,30
