frame_idx,image_path,frame_timestamp_ms,frame_monotonic_ts,matched_pressure,pressure_timestamp_ms,pressure_monotonic_ts,sync_error_ms
294,rgb/000294_1779437184317.png,1779437184317,98533.240306,37,1779437184324,98533.246923,6.617
295,rgb/000295_1779437184350.png,1779437184350,98533.273383,37,1779437184344,98533.267192,6.191
296,rgb/000296_1779437184382.png,1779437184382,98533.305334,38,1779437184380,98533.302672,2.663
297,rgb/000297_1779437184415.png,1779437184415,98533.338036,36,1779437184420,98533.343207,5.171
298,rgb/000298_1779437184447.png,1779437184447,98533.370161,37,1779437184440,98533.363461,6.7
299,rgb/000299_1779437184479.png,1779437184479,98533.402458,38,1779437184481,98533.403995,1.537
300,rgb/000300_1779437184512.png,1779437184512,98533.434697,38,1779437184501,98533.424212,10.486
301,rgb/000301_1779437184545.png,1779437184545,98533.467518,40,1779437184542,98533.464847,2.671
302,rgb/000302_1779437184577.png,1779437184577,98533.499676,40,1779437184562,98533.485089,14.587
303,rgb/000303_1779437184609.png,1779437184609,98533.531970,45,1779437184599,98533.522007,9.963
304,rgb/000304_1779437184642.png,1779437184642,98533.564866,40,1779437184640,98533.562862,2.004
305,rgb/000305_1779437184675.png,1779437184675,98533.598295,41,1779437184681,98533.603762,5.467
306,rgb/000306_1779437184708.png,1779437184708,98533.630776,44,1779437184701,98533.624031,6.745
307,rgb/000307_1779437184739.png,1779437184739,98533.661875,46,1779437184721,98533.644292,17.584
308,rgb/000308_1779437184771.png,1779437184771,98533.693805,48,1779437184763,98533.685679,8.125
309,rgb/000309_1779437184803.png,1779437184803,98533.726156,46,1779437184803,98533.726309,0.153
310,rgb/000310_1779437184836.png,1779437184836,98533.758602,50,1779437184839,98533.761894,3.293
311,rgb/000311_1779437184868.png,1779437184868,98533.790861,51,1779437184859,98533.782163,8.698
312,rgb/000312_1779437184900.png,1779437184900,98533.823268,51,1779437184900,98533.822795,0.473
313,rgb/000313_1779437184933.png,1779437184933,98533.855767,56,1779437184920,98533.843141,12.625
314,rgb/000314_1779437184966.png,1779437184966,98533.888746,61,1779437184961,98533.883840,4.906
315,rgb/000315_1779437184998.png,1779437184998,98533.920597,57,1779437185002,98533.924540,3.943
316,rgb/000316_1779437185031.png,1779437185031,98533.953866,61,1779437185022,98533.944865,9.001
317,rgb/000317_1779437185062.png,1779437185062,98533.985466,64,1779437185057,98533.980409,5.057
318,rgb/000318_1779437185095.png,1779437185095,98534.017996,59,1779437185098,98534.020962,2.966
319,rgb/000319_1779437185128.png,1779437185128,98534.051329,60,1779437185118,98534.041223,10.107
320,rgb/000320_1779437185160.png,1779437185160,98534.082884,62,1779437185159,98534.081784,1.1
321,rgb/000321_1779437185192.png,1779437185192,98534.114959,64,1779437185199,98534.122418,7.46
322,rgb/000322_1779437185225.png,1779437185225,98534.147947,66,1779437185220,98534.142683,5.264
323,rgb/000323_1779437185258.png,1779437185258,98534.180634,60,1779437185260,98534.183247,2.613
324,rgb/000324_1779437185289.png,1779437185289,98534.212190,59,1779437185281,98534.203505,8.686
325,rgb/000325_1779437185322.png,1779437185322,98534.244802,66,1779437185321,98534.244059,0.743
326,rgb/000326_1779437185354.png,1779437185354,98534.277058,63,1779437185357,98534.279563,2.505
327,rgb/000327_1779437185387.png,1779437185387,98534.309666,62,1779437185377,98534.299889,9.778
328,rgb/000328_1779437185419.png,1779437185419,98534.342028,63,1779437185417,98534.340369,1.659
329,rgb/000329_1779437185452.png,1779437185452,98534.374898,66,1779437185460,98534.382530,7.632
330,rgb/000330_1779437185484.png,1779437185484,98534.407348,66,1779437185480,98534.402885,4.462
331,rgb/000331_1779437185516.png,1779437185516,98534.439100,67,1779437185500,98534.423193,15.907
332,rgb/000332_1779437185549.png,1779437185549,98534.471536,62,1779437185557,98534.479838,8.302
333,rgb/000333_1779437185581.png,1779437185581,98534.503948,62,1779437185577,98534.500122,3.826
334,rgb/000334_1779437185614.png,1779437185614,98534.536692,64,1779437185618,98534.540706,4.014
335,rgb/000335_1779437185646.png,1779437185646,98534.568935,62,1779437185638,98534.560976,7.959
336,rgb/000336_1779437185679.png,1779437185679,98534.601742,63,1779437185679,98534.601529,0.213
337,rgb/000337_1779437185711.png,1779437185711,98534.633889,63,1779437185699,98534.621793,12.095
338,rgb/000338_1779437185744.png,1779437185744,98534.667087,62,1779437185739,98534.662446,4.641
339,rgb/000339_1779437185776.png,1779437185776,98534.698926,63,1779437185780,98534.703014,4.088
340,rgb/000340_1779437185808.png,1779437185808,98534.731293,62,1779437185816,98534.738581,7.288
341,rgb/000341_1779437185840.png,1779437185840,98534.763149,63,1779437185836,98534.758921,4.228
342,rgb/000342_1779437185873.png,1779437185873,98534.796138,62,1779437185856,98534.779197,16.941
343,rgb/000343_1779437185905.png,1779437185905,98534.827982,62,1779437185897,98534.819736,8.246
344,rgb/000344_1779437185937.png,1779437185937,98534.860331,62,1779437185938,98534.861131,0.8
345,rgb/000345_1779437185971.png,1779437185971,98534.894015,63,1779437185979,98534.902393,8.377
346,rgb/000346_1779437186003.png,1779437186003,98534.926118,63,1779437186001,98534.923859,2.26
347,rgb/000347_1779437186035.png,1779437186035,98534.957668,62,1779437186016,98534.939068,18.6
348,rgb/000348_1779437186067.png,1779437186067,98534.990063,63,1779437186058,98534.980935,9.128
349,rgb/000349_1779437186099.png,1779437186099,98535.022457,63,1779437186099,98535.021981,0.476
350,rgb/000350_1779437186132.png,1779437186132,98535.054899,63,1779437186135,98535.057810,2.911
351,rgb/000351_1779437186164.png,1779437186164,98535.087254,63,1779437186155,98535.078069,9.184
352,rgb/000352_1779437186197.png,1779437186197,98535.119701,59,1779437186197,98535.119555,0.146
353,rgb/000353_1779437186230.png,1779437186230,98535.152668,58,1779437186217,98535.139830,12.838
354,rgb/000354_1779437186262.png,1779437186262,98535.185006,57,1779437186258,98535.181304,3.701
355,rgb/000355_1779437186295.png,1779437186295,98535.217799,54,1779437186295,98535.217638,0.16
356,rgb/000356_1779437186326.png,1779437186326,98535.249336,54,1779437186315,98535.237875,11.461
357,rgb/000357_1779437186359.png,1779437186359,98535.282151,52,1779437186356,98535.279440,2.712
358,rgb/000358_1779437186391.png,1779437186391,98535.314317,50,1779437186377,98535.299771,14.546
359,rgb/000359_1779437186424.png,1779437186424,98535.347401,47,1779437186417,98535.340283,7.118
360,rgb/000360_1779437186456.png,1779437186456,98535.378847,45,1779437186458,98535.380837,1.99
361,rgb/000361_1779437186488.png,1779437186488,98535.411457,44,1779437186493,98535.416318,4.861
362,rgb/000362_1779437186521.png,1779437186521,98535.443599,43,1779437186514,98535.436580,7.019
363,rgb/000363_1779437186554.png,1779437186554,98535.476976,39,1779437186554,98535.477130,0.154
364,rgb/000364_1779437186587.png,1779437186587,98535.509612,37,1779437186574,98535.497479,12.133
365,rgb/000365_1779437186619.png,1779437186619,98535.542329,37,1779437186615,98535.538187,4.142
366,rgb/000366_1779437186652.png,1779437186652,98535.574802,36,1779437186656,98535.578787,3.985
367,rgb/000367_1779437186683.png,1779437186683,98535.605987,35,1779437186676,98535.599052,6.934
368,rgb/000368_1779437186715.png,1779437186715,98535.638412,36,1779437186717,98535.639809,1.397
369,rgb/000369_1779437186748.png,1779437186748,98535.670847,31,1779437186737,98535.660126,10.722
370,rgb/000370_1779437186781.png,1779437186781,98535.704130,30,1779437186774,98535.696976,7.154
371,rgb/000371_1779437186813.png,1779437186813,98535.735914,28,1779437186816,98535.738691,2.777
372,rgb/000372_1779437186845.png,1779437186845,98535.768113,28,1779437186836,98535.759324,8.789
373,rgb/000373_1779437186879.png,1779437186879,98535.801577,29,1779437186872,98535.795046,6.531
374,rgb/000374_1779437186910.png,1779437186910,98535.833090,28,1779437186894,98535.816673,16.417
375,rgb/000375_1779437186942.png,1779437186942,98535.865013,28,1779437186935,98535.857684,7.329
376,rgb/000376_1779437186975.png,1779437186975,98535.897601,25,1779437186975,98535.898245,0.644
377,rgb/000377_1779437187007.png,1779437187007,98535.929808,27,1779437187016,98535.938828,9.019
378,rgb/000378_1779437187039.png,1779437187039,98535.962211,25,1779437187036,98535.959143,3.067
379,rgb/000379_1779437187073.png,1779437187073,98535.995505,29,1779437187073,98535.996036,0.531
380,rgb/000380_1779437187104.png,1779437187104,98536.027209,25,1779437187114,98536.036634,9.425
381,rgb/000381_1779437187138.png,1779437187138,98536.060781,22,1779437187134,98536.056980,3.801
382,rgb/000382_1779437187169.png,1779437187169,98536.091883,20,1779437187154,98536.077218,14.665
383,rgb/000383_1779437187201.png,1779437187201,98536.124304,17,1779437187195,98536.117814,6.49
384,rgb/000384_1779437187234.png,1779437187234,98536.156988,16,1779437187232,98536.154594,2.395
385,rgb/000385_1779437187267.png,1779437187267,98536.189606,17,1779437187272,98536.195325,5.719
386,rgb/000386_1779437187299.png,1779437187299,98536.221830,16,1779437187293,98536.215631,6.199
387,rgb/000387_1779437187331.png,1779437187331,98536.254085,16,1779437187333,98536.256196,2.111
388,rgb/000388_1779437187364.png,1779437187364,98536.286797,16,1779437187353,98536.276472,10.325
389,rgb/000389_1779437187397.png,1779437187397,98536.319834,15,1779437187395,98536.318071,1.763
390,rgb/000390_1779437187428.png,1779437187428,98536.351267,14,1779437187431,98536.354282,3.015
391,rgb/000391_1779437187462.png,1779437187462,98536.385201,13,1779437187472,98536.395201,9.999
392,rgb/000392_1779437187493.png,1779437187493,98536.416218,13,1779437187492,98536.415458,0.76
393,rgb/000393_1779437187526.png,1779437187526,98536.448694,13,1779437187533,98536.456376,7.681
394,rgb/000394_1779437187559.png,1779437187559,98536.481895,13,1779437187554,98536.476613,5.282
395,rgb/000395_1779437187592.png,1779437187592,98536.514533,16,1779437187594,98536.517117,2.584
396,rgb/000396_1779437187623.png,1779437187623,98536.546481,16,1779437187614,98536.537396,9.085
397,rgb/000397_1779437187655.png,1779437187655,98536.578054,16,1779437187650,98536.573033,5.021
398,rgb/000398_1779437187688.png,1779437187688,98536.610782,17,1779437187691,98536.614148,3.366
399,rgb/000399_1779437187720.png,1779437187720,98536.642949,17,1779437187711,98536.634426,8.522
400,rgb/000400_1779437187752.png,1779437187752,98536.675217,17,1779437187733,98536.656041,19.176
401,rgb/000401_1779437187785.png,1779437187785,98536.707895,17,1779437187774,98536.696577,11.318
402,rgb/000402_1779437187817.png,1779437187817,98536.740137,18,1779437187809,98536.732182,7.955
403,rgb/000403_1779437187850.png,1779437187850,98536.773379,20,1779437187850,98536.772811,0.568
404,rgb/000404_1779437187882.png,1779437187882,98536.804743,19,1779437187870,98536.793093,11.65
405,rgb/000405_1779437187915.png,1779437187915,98536.837655,20,1779437187911,98536.833669,3.986
406,rgb/000406_1779437187947.png,1779437187947,98536.870063,20,1779437187931,98536.853967,16.097
407,rgb/000407_1779437187979.png,1779437187979,98536.902263,19,1779437187972,98536.894598,7.665
408,rgb/000408_1779437188011.png,1779437188011,98536.934472,20,1779437188009,98536.931518,2.954
409,rgb/000409_1779437188044.png,1779437188044,98536.967267,19,1779437188030,98536.952855,14.411
410,rgb/000410_1779437188109.png,1779437188109,98537.031628,18,1779437188112,98537.034570,2.942
411,rgb/000411_1779437188174.png,1779437188174,98537.096660,19,1779437188169,98537.091882,4.778
412,rgb/000412_1779437188207.png,1779437188207,98537.129767,22,1779437188210,98537.133017,3.251
413,rgb/000413_1779437188239.png,1779437188239,98537.161804,24,1779437188230,98537.153289,8.516
414,rgb/000414_1779437188271.png,1779437188271,98537.193606,26,1779437188271,98537.193898,0.292
415,rgb/000415_1779437188304.png,1779437188304,98537.226753,27,1779437188291,98537.214173,12.58
416,rgb/000416_1779437188336.png,1779437188336,98537.258918,31,1779437188332,98537.254736,4.182
417,rgb/000417_1779437188368.png,1779437188368,98537.291090,31,1779437188367,98537.290264,0.826
418,rgb/000418_1779437188401.png,1779437188401,98537.323804,32,1779437188388,98537.310568,13.236
419,rgb/000419_1779437188434.png,1779437188434,98537.356992,37,1779437188428,98537.351166,5.826
420,rgb/000420_1779437188465.png,1779437188465,98537.388457,34,1779437188469,98537.391710,3.253
421,rgb/000421_1779437188498.png,1779437188498,98537.420951,38,1779437188489,98537.411969,8.983
422,rgb/000422_1779437188531.png,1779437188531,98537.454079,37,1779437188529,98537.452483,1.596
423,rgb/000423_1779437188562.png,1779437188562,98537.485203,36,1779437188550,98537.472744,12.459
424,rgb/000424_1779437188660.png,1779437188660,98537.582611,38,1779437188649,98537.571760,10.851
425,rgb/000425_1779437188693.png,1779437188693,98537.615680,45,1779437188690,98537.612655,3.025
426,rgb/000426_1779437188725.png,1779437188725,98537.647771,44,1779437188710,98537.632978,14.793
427,rgb/000427_1779437188757.png,1779437188757,98537.679983,47,1779437188751,98537.673507,6.476
428,rgb/000428_1779437188789.png,1779437188789,98537.712237,48,1779437188787,98537.710227,2.01
429,rgb/000429_1779437188822.png,1779437188822,98537.744928,45,1779437188808,98537.730598,14.33
430,rgb/000430_1779437188854.png,1779437188854,98537.777355,49,1779437188849,98537.772333,5.022
431,rgb/000431_1779437188887.png,1779437188887,98537.809826,52,1779437188870,98537.792628,17.198
432,rgb/000432_1779437188919.png,1779437188919,98537.842187,48,1779437188907,98537.829678,12.509
433,rgb/000433_1779437188953.png,1779437188953,98537.875646,52,1779437188948,98537.871329,4.317
434,rgb/000434_1779437188984.png,1779437188984,98537.907023,52,1779437188969,98537.891611,15.412
435,rgb/000435_1779437189016.png,1779437189016,98537.939267,56,1779437189010,98537.932570,6.697
436,rgb/000436_1779437189048.png,1779437189048,98537.971479,56,1779437189030,98537.952849,18.63
437,rgb/000437_1779437189081.png,1779437189081,98538.004213,57,1779437189086,98538.008639,4.426
438,rgb/000438_1779437189115.png,1779437189115,98538.038387,59,1779437189106,98538.028887,9.5
439,rgb/000439_1779437189146.png,1779437189146,98538.068665,58,1779437189147,98538.069898,1.233
440,rgb/000440_1779437189179.png,1779437189179,98538.101896,58,1779437189168,98538.090687,11.209
441,rgb/000441_1779437189211.png,1779437189211,98538.133727,60,1779437189209,98538.132257,1.469
442,rgb/000442_1779437189243.png,1779437189243,98538.166451,58,1779437189245,98538.167922,1.471
443,rgb/000443_1779437189277.png,1779437189277,98538.200214,62,1779437189286,98538.208505,8.291
444,rgb/000444_1779437189308.png,1779437189308,98538.230712,63,1779437189306,98538.228793,1.92
445,rgb/000445_1779437189341.png,1779437189341,98538.264417,65,1779437189346,98538.269327,4.911
446,rgb/000446_1779437189372.png,1779437189372,98538.295494,63,1779437189367,98538.289582,5.912
447,rgb/000447_1779437189405.png,1779437189405,98538.327935,61,1779437189407,98538.330080,2.145
448,rgb/000448_1779437189439.png,1779437189439,98538.361785,63,1779437189428,98538.350680,11.105
449,rgb/000449_1779437189470.png,1779437189470,98538.392755,62,1779437189468,98538.391494,1.261
450,rgb/000450_1779437189502.png,1779437189502,98538.425134,64,1779437189489,98538.411748,13.387
451,rgb/000451_1779437189537.png,1779437189537,98538.459510,67,1779437189545,98538.467592,8.082
452,rgb/000452_1779437189567.png,1779437189567,98538.490369,69,1779437189565,98538.487842,2.527
453,rgb/000453_1779437189600.png,1779437189600,98538.522635,69,1779437189605,98538.528352,5.718
454,rgb/000454_1779437189632.png,1779437189632,98538.555124,68,1779437189626,98538.549467,5.658
455,rgb/000455_1779437189664.png,1779437189664,98538.587449,70,1779437189667,98538.590045,2.596
456,rgb/000456_1779437189697.png,1779437189697,98538.619678,70,1779437189687,98538.610322,9.356
457,rgb/000457_1779437189730.png,1779437189730,98538.652739,66,1779437189728,98538.650855,1.883
458,rgb/000458_1779437189764.png,1779437189764,98538.686587,69,1779437189769,98538.691535,4.948
459,rgb/000459_1779437189794.png,1779437189794,98538.716983,68,1779437189784,98538.706768,10.215
460,rgb/000460_1779437189827.png,1779437189827,98538.749887,68,1779437189825,98538.748022,1.865
461,rgb/000461_1779437189859.png,1779437189859,98538.781928,70,1779437189845,98538.768284,13.644
462,rgb/000462_1779437189891.png,1779437189891,98538.814155,71,1779437189887,98538.809929,4.227
463,rgb/000463_1779437189924.png,1779437189924,98538.847123,75,1779437189928,98538.850515,3.392
464,rgb/000464_1779437189956.png,1779437189956,98538.879090,72,1779437189948,98538.870831,8.259
465,rgb/000465_1779437189988.png,1779437189988,98538.911270,75,1779437189983,98538.906315,4.955
466,rgb/000466_1779437190021.png,1779437190021,98538.944248,73,1779437190024,98538.946930,2.682
467,rgb/000467_1779437190053.png,1779437190053,98538.976036,79,1779437190044,98538.967205,8.831
468,rgb/000468_1779437190086.png,1779437190086,98539.008836,80,1779437190085,98539.008327,0.508
469,rgb/000469_1779437190118.png,1779437190118,98539.041269,74,1779437190106,98539.028594,12.675
470,rgb/000470_1779437190150.png,1779437190150,98539.073286,75,1779437190147,98539.070291,2.995
471,rgb/000471_1779437190183.png,1779437190183,98539.105855,77,1779437190183,98539.105809,0.046
472,rgb/000472_1779437190216.png,1779437190216,98539.138748,82,1779437190203,98539.126092,12.656
473,rgb/000473_1779437190249.png,1779437190249,98539.171792,77,1779437190244,98539.166628,5.164
474,rgb/000474_1779437190280.png,1779437190280,98539.203376,83,1779437190264,98539.186909,16.467
475,rgb/000475_1779437190313.png,1779437190313,98539.235794,80,1779437190305,98539.228177,7.617
476,rgb/000476_1779437190345.png,1779437190345,98539.267730,80,1779437190326,98539.248825,18.906
477,rgb/000477_1779437190377.png,1779437190377,98539.300132,85,1779437190383,98539.305832,5.701
478,rgb/000478_1779437190410.png,1779437190410,98539.332509,83,1779437190403,98539.326108,6.401
479,rgb/000479_1779437190442.png,1779437190442,98539.365111,79,1779437190444,98539.367040,1.929
480,rgb/000480_1779437190474.png,1779437190474,98539.397433,79,1779437190465,98539.388203,9.231
481,rgb/000481_1779437190507.png,1779437190507,98539.429740,75,1779437190501,98539.424369,5.371
482,rgb/000482_1779437190539.png,1779437190539,98539.462429,75,1779437190543,98539.465667,3.238
483,rgb/000483_1779437190572.png,1779437190572,98539.495001,76,1779437190563,98539.486018,8.983
484,rgb/000484_1779437190604.png,1779437190604,98539.527363,77,1779437190604,98539.526632,0.731
485,rgb/000485_1779437190636.png,1779437190636,98539.559377,77,1779437190624,98539.546902,12.475
486,rgb/000486_1779437190669.png,1779437190669,98539.592292,78,1779437190665,98539.587505,4.787
487,rgb/000487_1779437190702.png,1779437190702,98539.624735,76,1779437190705,98539.628135,3.4
488,rgb/000488_1779437190734.png,1779437190734,98539.657118,78,1779437190727,98539.649690,7.428
489,rgb/000489_1779437190767.png,1779437190767,98539.690156,78,1779437190762,98539.685211,4.945
490,rgb/000490_1779437190799.png,1779437190799,98539.721735,79,1779437190783,98539.705553,16.182
491,rgb/000491_1779437190831.png,1779437190831,98539.754242,79,1779437190823,98539.746439,7.803
492,rgb/000492_1779437190863.png,1779437190863,98539.786228,79,1779437190864,98539.787364,1.136
493,rgb/000493_1779437190896.png,1779437190896,98539.818713,80,1779437190900,98539.822854,4.141
494,rgb/000494_1779437190928.png,1779437190928,98539.851061,83,1779437190920,98539.843111,7.951
495,rgb/000495_1779437190961.png,1779437190961,98539.883860,74,1779437190962,98539.884548,0.688
496,rgb/000496_1779437190993.png,1779437190993,98539.915843,74,1779437190982,98539.904852,10.99
497,rgb/000497_1779437191025.png,1779437191025,98539.948412,72,1779437191024,98539.946637,1.776
498,rgb/000498_1779437191058.png,1779437191058,98539.981060,72,1779437191044,98539.966941,14.119
499,rgb/000499_1779437191090.png,1779437191090,98540.013070,81,1779437191084,98540.007482,5.588
500,rgb/000500_1779437191124.png,1779437191124,98540.047325,69,1779437191121,98540.043715,3.61
501,rgb/000501_1779437191156.png,1779437191156,98540.079284,70,1779437191161,98540.084226,4.943
502,rgb/000502_1779437191187.png,1779437191187,98540.110253,70,1779437191181,98540.104492,5.761
503,rgb/000503_1779437191220.png,1779437191220,98540.142621,70,1779437191222,98540.145033,2.412
504,rgb/000504_1779437191252.png,1779437191252,98540.174985,71,1779437191242,98540.165296,9.689
505,rgb/000505_1779437191284.png,1779437191284,98540.207363,70,1779437191283,98540.205965,1.398
506,rgb/000506_1779437191318.png,1779437191318,98540.240961,70,1779437191324,98540.246528,5.567
507,rgb/000507_1779437191351.png,1779437191351,98540.273593,66,1779437191344,98540.266797,6.796
508,rgb/000508_1779437191382.png,1779437191382,98540.304772,65,1779437191380,98540.302917,1.855
509,rgb/000509_1779437191414.png,1779437191414,98540.337152,65,1779437191421,98540.344442,7.29
510,rgb/000510_1779437191447.png,1779437191447,98540.369510,62,1779437191442,98540.364924,4.586
511,rgb/000511_1779437191479.png,1779437191479,98540.402021,61,1779437191483,98540.406016,3.995
512,rgb/000512_1779437191511.png,1779437191511,98540.434344,60,1779437191503,98540.426293,8.052
513,rgb/000513_1779437191545.png,1779437191545,98540.467881,61,1779437191539,98540.461764,6.117
514,rgb/000514_1779437191576.png,1779437191576,98540.499042,61,1779437191579,98540.502298,3.256
515,rgb/000515_1779437191609.png,1779437191609,98540.532402,58,1779437191600,98540.522563,9.839
516,rgb/000516_1779437191641.png,1779437191641,98540.564036,58,1779437191640,98540.563181,0.855
517,rgb/000517_1779437191674.png,1779437191674,98540.596862,57,1779437191681,98540.603703,6.841
518,rgb/000518_1779437191706.png,1779437191706,98540.629005,56,1779437191701,98540.623959,5.046
519,rgb/000519_1779437191740.png,1779437191740,98540.662676,54,1779437191741,98540.664488,1.811
520,rgb/000520_1779437191771.png,1779437191771,98540.693628,51,1779437191762,98540.684748,8.88
521,rgb/000521_1779437191804.png,1779437191804,98540.726921,52,1779437191802,98540.725319,1.602
522,rgb/000522_1779437191836.png,1779437191836,98540.759127,54,1779437191838,98540.760835,1.708
523,rgb/000523_1779437191868.png,1779437191868,98540.790972,51,1779437191858,98540.781096,9.877
524,rgb/000524_1779437191900.png,1779437191900,98540.823486,50,1779437191899,98540.821668,1.818
525,rgb/000525_1779437191933.png,1779437191933,98540.855876,48,1779437191919,98540.841932,13.944
526,rgb/000526_1779437191965.png,1779437191965,98540.888033,48,1779437191960,98540.882559,5.474
527,rgb/000527_1779437191997.png,1779437191997,98540.920439,48,1779437191980,98540.902892,17.547
528,rgb/000528_1779437192032.png,1779437192032,98540.954846,47,1779437192021,98540.943544,11.301
529,rgb/000529_1779437192063.png,1779437192063,98540.985877,46,1779437192061,98540.984141,1.735
530,rgb/000530_1779437192096.png,1779437192096,98541.018692,44,1779437192102,98541.024804,6.111
531,rgb/000531_1779437192127.png,1779437192127,98541.050303,42,1779437192117,98541.040041,10.262
532,rgb/000532_1779437192160.png,1779437192160,98541.082550,43,1779437192158,98541.080665,1.885
533,rgb/000533_1779437192192.png,1779437192192,98541.114934,37,1779437192198,98541.121158,6.224
534,rgb/000534_1779437192224.png,1779437192224,98541.147321,36,1779437192218,98541.141406,5.915
535,rgb/000535_1779437192257.png,1779437192257,98541.179718,33,1779437192259,98541.182304,2.586
536,rgb/000536_1779437192289.png,1779437192289,98541.212087,32,1779437192280,98541.202537,9.55
537,rgb/000537_1779437192323.png,1779437192323,98541.245553,34,1779437192317,98541.240192,5.361
538,rgb/000538_1779437192355.png,1779437192355,98541.277990,32,1779437192358,98541.281291,3.301
539,rgb/000539_1779437192387.png,1779437192387,98541.309615,30,1779437192379,98541.302434,7.181
540,rgb/000540_1779437192419.png,1779437192419,98541.341835,27,1779437192421,98541.343738,1.903
541,rgb/000541_1779437192451.png,1779437192451,98541.374487,24,1779437192436,98541.358968,15.519
542,rgb/000542_1779437192484.png,1779437192484,98541.406802,25,1779437192477,98541.399919,6.884
543,rgb/000543_1779437192516.png,1779437192516,98541.439038,20,1779437192517,98541.440488,1.45
544,rgb/000544_1779437192549.png,1779437192549,98541.472493,19,1779437192558,98541.481129,8.636
545,rgb/000545_1779437192581.png,1779437192581,98541.503816,20,1779437192578,98541.501411,2.405
546,rgb/000546_1779437192614.png,1779437192614,98541.537414,19,1779437192619,98541.542357,4.943
547,rgb/000547_1779437192646.png,1779437192646,98541.568667,21,1779437192640,98541.562620,6.048
548,rgb/000548_1779437192678.png,1779437192678,98541.601251,16,1779437192677,98541.599549,1.702
549,rgb/000549_1779437192710.png,1779437192710,98541.633464,17,1779437192718,98541.640594,7.13
550,rgb/000550_1779437192744.png,1779437192744,98541.666714,18,1779437192738,98541.660868,5.846
551,rgb/000551_1779437192775.png,1779437192775,98541.698416,18,1779437192778,98541.701380,2.964
552,rgb/000552_1779437192808.png,1779437192808,98541.731166,19,1779437192799,98541.721644,9.521
553,rgb/000553_1779437192841.png,1779437192841,98541.763531,17,1779437192835,98541.757510,6.021
554,rgb/000554_1779437192873.png,1779437192873,98541.795641,18,1779437192875,98541.798102,2.461
555,rgb/000555_1779437192905.png,1779437192905,98541.828371,17,1779437192895,98541.818360,10.01
556,rgb/000556_1779437192937.png,1779437192937,98541.860163,18,1779437192936,98541.858914,1.249
557,rgb/000557_1779437192970.png,1779437192970,98541.892975,17,1779437192976,98541.899470,6.495
558,rgb/000558_1779437193003.png,1779437193003,98541.925532,16,1779437192997,98541.919732,5.8
559,rgb/000559_1779437193035.png,1779437193035,98541.958036,15,1779437193037,98541.960314,2.278
560,rgb/000560_1779437193067.png,1779437193067,98541.989995,16,1779437193058,98541.980600,9.395
561,rgb/000561_1779437193100.png,1779437193100,98542.022725,15,1779437193094,98542.016994,5.731
562,rgb/000562_1779437193132.png,1779437193132,98542.055130,16,1779437193135,98542.057772,2.642
563,rgb/000563_1779437193164.png,1779437193164,98542.087025,16,1779437193155,98542.078087,8.938
564,rgb/000564_1779437193197.png,1779437193197,98542.120344,18,1779437193197,98542.120181,0.163
565,rgb/000565_1779437193229.png,1779437193229,98542.152234,20,1779437193217,98542.140466,11.769
566,rgb/000566_1779437193262.png,1779437193262,98542.184540,21,1779437193254,98542.177207,7.333
567,rgb/000567_1779437193294.png,1779437193294,98542.217219,19,1779437193295,98542.218426,1.206
568,rgb/000568_1779437193326.png,1779437193326,98542.249409,19,1779437193316,98542.238730,10.678
569,rgb/000569_1779437193359.png,1779437193359,98542.281601,19,1779437193356,98542.279324,2.277
570,rgb/000570_1779437193391.png,1779437193391,98542.314376,19,1779437193377,98542.299595,14.782
571,rgb/000571_1779437193424.png,1779437193424,98542.346596,20,1779437193417,98542.340098,6.499
572,rgb/000572_1779437193456.png,1779437193456,98542.378827,18,1779437193458,98542.380663,1.836
573,rgb/000573_1779437193489.png,1779437193489,98542.411513,19,1779437193493,98542.416099,4.586
574,rgb/000574_1779437193521.png,1779437193521,98542.443781,20,1779437193513,98542.436371,7.411
575,rgb/000575_1779437193553.png,1779437193553,98542.476014,20,1779437193554,98542.476924,0.91
576,rgb/000576_1779437193586.png,1779437193586,98542.508776,20,1779437193574,98542.497156,11.62
577,rgb/000577_1779437193618.png,1779437193618,98542.541164,22,1779437193616,98542.539457,1.708
578,rgb/000578_1779437193650.png,1779437193650,98542.573344,23,1779437193652,98542.575121,1.777
579,rgb/000579_1779437193683.png,1779437193683,98542.605682,23,1779437193672,98542.595473,10.209
580,rgb/000580_1779437193715.png,1779437193715,98542.637970,22,1779437193713,98542.636203,1.767
581,rgb/000581_1779437193748.png,1779437193748,98542.670543,21,1779437193755,98542.678456,7.913
582,rgb/000582_1779437193780.png,1779437193780,98542.702848,21,1779437193776,98542.698819,4.029
583,rgb/000583_1779437193812.png,1779437193812,98542.735214,24,1779437193811,98542.734481,0.733
584,rgb/000584_1779437193845.png,1779437193845,98542.768321,20,1779437193832,98542.754847,13.474
585,rgb/000585_1779437193877.png,1779437193877,98542.800460,19,1779437193875,98542.798492,1.968
586,rgb/000586_1779437193910.png,1779437193910,98542.832617,20,1779437193896,98542.818854,13.763
587,rgb/000587_1779437193943.png,1779437193943,98542.865695,22,1779437193931,98542.854498,11.197
588,rgb/000588_1779437193975.png,1779437193975,98542.897626,24,1779437193973,98542.896353,1.273
589,rgb/000589_1779437194039.png,1779437194039,98542.961998,26,1779437194034,98542.957415,4.582
